ref_hash,obj
2154159144986503300_sc,258703.40625
2154661459299925256_sc,258781.125
2155163257875283387_sc,110255.6484375
2156302880283312717_sc,258781.125
2157829735360697038_sc,65944.46875
2160258322479933108_sc,258781.125
2161905893452975422_sc,100838.921875
2164149516573763306_sc,258613.84375
2165242523081448328_sc,96392.015625
2165609720916911393_sc,124309.03125
2170883108101726780_sc,258781.125
2173721667984324614_sc,258781.125
217442612176791083_sc,258568.1875
2176447218822383215_sc,103216.84375
2178637550895857688_sc,258587.53125
2178869251786583264_sc,258613.84375
2179063010787981445_sc,146861.53125
2180034710653477902_sc,258265.4375
2182238134053713476_sc,258781.125
218532642705862643_sc,116199.484375
2191443956031161448_sc,93225.5546875
2191717514384366636_sc,258587.53125
2195632650294645091_sc,132732.046875
2197782793716641396_sc,258781.125
2198831234000117793_sc,258781.125
2203472682266744233_sc,258781.125
2204703034786923467_sc,258781.125
2205988691784741507_sc,258781.125
220777279912362389_sc,258781.125
221442658328713261_sc,70503.6796875
2217909775514085687_sc,258482.4375
2218557151560139255_sc,258587.53125
2220268987973068365_sc,258568.1875
2220495814247516246_sc,258781.125
2221371707766791921_sc,258781.125
2221653971726443343_sc,258781.125
2221780702819434507_sc,258587.53125
2222447420019326793_sc,258781.125
222316503700587762_sc,258568.1875
2223686173423060419_sc,258781.125
2224505899502401807_sc,78215.046875
2235219025520687693_sc,258781.125
223687176932381139_sc,258649.3125
2237836129960085034_sc,61903.32421875
2238160217865606218_sc,258781.125
224085634466858621_sc,258781.125
2245525856056348078_sc,258781.125
2245889635581185428_sc,258781.125
2252426095624476069_sc,258587.53125
225717083789223419_sc,258587.53125
2258060983737219957_sc,258781.125
2259454755310898401_sc,70180.4375
2260696075142142772_sc,258781.125
2266013644645707485_sc,258781.125
2272375926731606271_sc,258781.125
2273471119826632703_sc,258781.125
2274339784469025806_sc,73883.421875
2276478563513354991_sc,258781.125
2282980738262573881_sc,66848.2421875
2283013752904193055_sc,85261.46875
2283064483339312550_sc,258781.125
2283588510877724139_sc,258781.125
228533870256655325_sc,258781.125
2286032269538894812_sc,66112.7265625
2286509012520813300_sc,258781.125
229068777195077493_sc,258781.125
2292032433980018154_sc,258781.125
2294552348248323805_sc,89148.453125
2295984530627242438_sc,112794.453125
2296480278951019806_sc,103216.84375
2300866422628514523_sc,71758.234375
2301841998111716459_sc,258587.53125
230184619171277837_sc,258587.53125
230249927343863676_sc,258781.125
2304631925658576265_sc,258482.4375
2307141394981874067_sc,258482.4375
2307922856956227527_sc,258781.125
2308079829474953048_sc,258781.125
2309308646736696528_sc,258781.125
2311088392418423339_sc,113429.09375
2312469080611864648_sc,89189.6796875
2320005805759298652_sc,258781.125
2321950640201570250_sc,258568.1875
2322696884265259171_sc,258781.125
2324455646936533456_sc,258781.125
2332308599362662898_sc,258781.125
2334547386680176310_sc,258781.125
2335506651317110972_sc,258781.125
2338353752239468658_sc,258781.125
2350679023078718662_sc,117535.40625
2357552587771786348_sc,258686.21875
2358383720315059870_sc,258781.125
2359339364520631479_sc,165308.6875
236123233858951515_sc,124559.21875
2361547860545696752_sc,258781.125
2366111574012179156_sc,144343.953125
2366506135062062000_sc,60566.9609375
2368684850485219464_sc,118380.1484375
2374089637194825990_sc,149750.109375
237537360063284996_sc,258781.125
2376199265523442491_sc,90387.546875
237747510734534857_sc,149540.15625
2380671635467548658_sc,258587.53125
2382077073276013941_sc,258583.71875
2382078556172226336_sc,258781.125
2384235116086585640_sc,145775.71875
2384909761119735464_sc,258781.125
238665018297454132_sc,258781.125
2388676590487199017_sc,89148.453125
2388860383423378956_sc,90542.4921875
2389560745095563012_sc,258568.1875
2390307749776378511_sc,101833.40625
2390479468159932073_sc,258781.125
2392728434198779678_sc,258781.125
2397829253366349199_sc,115730.3125
239806076787125365_sc,258781.125
24003528264893641_sc,258781.125
2402971600608513106_sc,258781.125
2404909268664444577_sc,258781.125
2405768177574710530_sc,258781.125
2411237743064858145_sc,71043.6796875
2412256679025420226_sc,163440.6875
2413932300742130365_sc,122429.578125
2415500964718811401_sc,121301.140625
2416429695929843236_sc,258781.125
241727566022216019_sc,258597.78125
241937838923120712_sc,258198.515625
2421455279546625343_sc,258781.125
242318247465296436_sc,258364.125
2423251714278573941_sc,258609.9375
2423547831132006914_sc,258781.125
2425517249286832659_sc,118333.0703125
2425742247392782965_sc,91820.5390625
2428359662880247269_sc,258587.53125
2431675272818383851_sc,93359.4296875
2431749529313242355_sc,116462.515625
2435377277981429459_sc,258446.875
2436663068260271444_sc,258587.53125
2436778576295928892_sc,258781.125
2437003999711891083_sc,258781.125
2438859394538967579_sc,159752.75
2440344145478830112_sc,77619.140625
2441873268219756101_sc,258568.1875
2445596665226203287_sc,258587.53125
2446058552278948034_sc,163545.78125
2447358074616115121_sc,258781.125
2448519982291366164_sc,258781.125
2449950651537695705_sc,258781.125
2450151168094791310_sc,258781.125
2454192377816130981_sc,258568.1875
2454316515724968610_sc,159733.40625
2455118784942101562_sc,90492.640625
2455270060114276607_sc,258613.84375
2459250257474891344_sc,121288.328125
2460607203184059105_sc,258781.125
2464206192857008390_sc,258781.125
2464876018519892956_sc,258781.125
2467016814319657061_sc,258277.59375
2470047133471525702_sc,132732.046875
2474168749200368399_sc,258587.53125
2474542128521487862_sc,258781.125
2478259707885415199_sc,258613.84375
2479538400306230680_sc,67037.2421875
2481871097948120998_sc,66213.515625
2483567424631956439_sc,258781.125
2484160000613327544_sc,98709.1484375
2488339378389610821_sc,258781.125
2489124341148673883_sc,258482.4375
2491472527814168488_sc,74320.125
2495130409733646210_sc,258781.125
2496509877524592044_sc,122710.671875
2497114369936044677_sc,258781.125
2499119950718893885_sc,102020.8515625
250037176080491612_sc,258781.125
2500914416921064059_sc,84306.6875
2503550535821423057_sc,258587.53125
2504191537373660180_sc,258486.3125
2510391471995466870_sc,258781.125
2510722514251548424_sc,258781.125
2513171329708160030_sc,108739.5625
2515791454718586587_sc,258613.84375
2516928491495359485_sc,145775.71875
2516964737570106079_sc,148084.46875
2519439499455832352_sc,258781.125
251967580184044876_sc,258603.0625
252338202965063921_sc,258781.125
2523825214664588988_sc,120702.890625
2524941725547003144_sc,258781.125
2524984757226459208_sc,258603.0625
2529979828185936296_sc,96845.421875
253067207443445807_sc,258781.125
2531174946314865413_sc,134670.546875
2533180495915107898_sc,258482.4375
2534043580768379102_sc,98682.828125
2536198026267742213_sc,258781.125
2537411988838616216_sc,258781.125
253912872198147741_sc,258781.125
2543017079260150793_sc,258781.125
2543284589793853605_sc,258781.125
254426154048305631_sc,258781.125
254448742907625049_sc,144331.0
2545393844241298657_sc,258781.125
2545884686963074735_sc,99363.875
2546761282972909417_sc,258781.125
2551221563998301791_sc,258613.84375
2551227130597967761_sc,258781.125
2551997046499500757_sc,89082.28125
255216928279318135_sc,258568.1875
2556096199879499513_sc,258486.3125
2556661701287459898_sc,258781.125
2557590408171318585_sc,258703.40625
2557754946296385846_sc,258781.125
2562426496034024868_sc,155155.65625
2563689338273435331_sc,258781.125
2564448532269679034_sc,258446.875
2565969151886342700_sc,258781.125
256795806933299210_sc,79666.171875
2569372958696716049_sc,258781.125
2569846933036679954_sc,258781.125
257138981385769818_sc,258781.125
257524371839649379_sc,116687.265625
257611725240318580_sc,112852.125
2576393960536326801_sc,258781.125
2578385297152367915_sc,258781.125
2579376103104581664_sc,62674.796875
2586181448550359622_sc,258781.125
2590339143145365557_sc,258781.125
2591498476407212903_sc,119293.59375
2593357986886256655_sc,258568.1875
2594530684596950729_sc,151065.375
2594718759684164591_sc,258781.125
2596337982344892983_sc,258781.125
2596462906938170152_sc,258482.4375
2599521134878466916_sc,258587.53125
2600012552740072798_sc,258781.125
2600156590545197724_sc,258781.125
2600893542206467034_sc,94997.515625
2604724694595858333_sc,125942.0546875
2605999838772579634_sc,258781.125
260685136384490686_sc,258781.125
2607326790428176337_sc,258781.125
2609750982667504149_sc,71376.0859375
2611518832157565553_sc,144214.921875
2613912949123876893_sc,258781.125
2614236342449873944_sc,140633.578125
2615839393938336854_sc,258568.1875
2620146301165451011_sc,124363.515625
2620243696765113332_sc,258781.125
2623530628036519747_sc,258781.125
2627778161330231436_sc,103375.3515625
263062367567702611_sc,258781.125
2631174026565927662_sc,103703.7734375
263177226246223179_sc,156061.0625
2632643604187675739_sc,258781.125
2632650294219646745_sc,258781.125
2633362662420692122_sc,258781.125
2633593905998472161_sc,258568.1875
2636647041713430800_sc,139857.5625
2636872394397612556_sc,258781.125
2639328235490886384_sc,112904.7734375
2639616708156699987_sc,258594.5
2641172405850214118_sc,258781.125
2649253494066590734_sc,90473.296875
2651952410150960149_sc,258781.125
2654186455818940499_sc,148095.4375
2654761384779079312_sc,258568.1875
2656336065440531305_sc,258446.875
2656395677549489294_sc,110368.09375
2663643900293507912_sc,258482.4375
2666756337033498062_sc,116892.484375
2669079432757159749_sc,156080.40625
2671675000143865054_sc,258781.125
2673799493440630713_sc,258781.125
2674361760069302541_sc,54259.82421875
2674925825001909039_sc,131264.421875
2676285936607731794_sc,258206.078125
2677645807717907925_sc,258603.0625
2682114559925090573_sc,258781.125
2682255369279285201_sc,94997.515625
2688614241602423846_sc,258482.4375
2689962419730481331_sc,258198.515625
2696553387054291934_sc,152521.078125
270285562542899857_sc,101688.75
2704343257649340363_sc,258568.1875
2705731221448729969_sc,258781.125
2706349094921834169_sc,67126.90625
2706468482625784455_sc,258781.125
2708833383540113705_sc,258568.1875
2708928415050898950_sc,258587.53125
2708956894345852348_sc,258482.53125
2711876066722509112_sc,258568.1875
2714305773323316946_sc,258781.125
27166025806569497_sc,163603.3125
2716669186132617769_sc,258781.125
2718523668801703038_sc,258781.125
2719124877868397669_sc,103216.84375
2721362567675594310_sc,118667.8125
272541166462578165_sc,258781.125
2728506866845210190_sc,111715.375
2729093921219703785_sc,258781.125
2730159504317943083_sc,258781.125
2735554048862674201_sc,258781.125
2736522429783924035_sc,258613.84375
2736668956288092933_sc,258587.53125
2739684169027985744_sc,148084.46875
2740863942198582707_sc,258781.125
2741925699295683882_sc,140614.234375
2743637704467784998_sc,109195.1796875
2746889534286802304_sc,151064.203125
274695744481117818_sc,258597.78125
2748070125705997491_sc,258603.0625
2750995589356373748_sc,71372.6484375
2754748478218546062_sc,129808.71875
2755075493912440881_sc,258781.125
2763720047331310169_sc,137230.0
2766862274395107432_sc,258781.125
2767931153245300732_sc,106753.8125
2771300262432026910_sc,258781.125
2772129680807685765_sc,151046.03125
2772851852812186289_sc,258781.125
2775647880152437385_sc,100838.921875
277720213692756024_sc,258781.125
2787751402700904178_sc,258781.125
2789880617034718154_sc,258781.125
2792972516924818188_sc,121550.7109375
2798979606625786307_sc,258781.125
2799630459422003327_sc,258781.125
2803725878357284410_sc,258781.125
2809575926074600193_sc,258781.125
281141536169719364_sc,258781.125
2811739917472243949_sc,117796.40625
2813524244163167037_sc,71648.9765625
2818875365781018212_sc,258482.4375
2822304187116884215_sc,258781.125
2822715040264134719_sc,258781.125
2823415913940346130_sc,258781.125
2823877798610043622_sc,149540.15625
2828955475784879178_sc,99390.828125
283333275088814139_sc,258781.125
283679910598370108_sc,151091.6875
2837828059786070899_sc,258781.125
2841970247099041725_sc,258482.4375
2845688463941585151_sc,258603.0625
2848700044500530120_sc,258781.125
2849184271263110686_sc,86918.2578125
2855032838593075968_sc,258781.125
2859254444867879820_sc,127417.109375
2859383778838750439_sc,258781.125
2860629413100415416_sc,258781.125
2862260576426339952_sc,96394.390625
28626901849894735_sc,139437.078125
2863160690040044042_sc,258568.1875
2865772247077428106_sc,122302.4609375
2869882857105483040_sc,258636.1875
2873096830911028087_sc,258781.125
2875530641131267393_sc,258781.125
287615195136530286_sc,258781.125
2880500903919276580_sc,258781.125
2883611523480447121_sc,258781.125
2884092902426316552_sc,258781.125
2884793578072720724_sc,128525.84375
2886487858517742395_sc,125957.40625
289020675873427751_sc,74477.0546875
2890480819299313133_sc,122493.40625
2890660588205739801_sc,71737.34375
2893933521113190902_sc,258781.125
2898200741176317446_sc,258781.125
2898811733055925645_sc,258781.125
2899231612307685188_sc,258781.125
2899576836320123247_sc,113343.5703125
2901287113933569945_sc,258568.1875
2901526886630379527_sc,75152.578125
290180300665805166_sc,258587.53125
2907240270972861658_sc,101767.25
2908524861116015677_sc,148084.46875
2909505584800864894_sc,258781.125
2911011842663032458_sc,258781.125
2911416249252691852_sc,133747.640625
2919879188565780428_sc,119599.640625
2920675133233777050_sc,258781.125
2924292120951521515_sc,258781.125
2925153242674757009_sc,258550.9375
29251870622657917_sc,119288.640625
2926367759133537013_sc,85427.234375
2926817776558931759_sc,165308.6875
2929975781933236833_sc,258597.78125
2930369440237555170_sc,258781.125
2932559844089981857_sc,258568.1875
2940988728516669942_sc,140614.234375
2942104936792301055_sc,258781.125
2942429951308274606_sc,258486.3125
